"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__spirale",43,47,168,65,85,84,86,0,22,10,30,6,44,45,91,391,15,0,70,28,69,71,147,46
"k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;s__changbaiensis",105,239,356,37,54,317,381,0,44,12,83,15,11,92,110,76,82,73,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Lecythophora;s__canina",24,56,138,46,120,518,47,10,75,18,39,10,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__amblyospora",0,0,0,0,676,212,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__uraceonemoralis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,972,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__citreonigrum",229,56,204,52,64,302,0,36,61,19,68,30,126,0,53,33,0,17,54,38,24,32,36,32
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrophorus;s__tennesseensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__chrysorrheus",0,0,0,0,0,0,0,0,0,0,0,0,68,205,65,20,798,192,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;unidentified;unidentified",0,52,91,150,585,125,281,25,22,20,132,34,1038,307,70,9,160,125,447,602,101,59,221,61
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__risigallina",0,0,0,0,0,0,0,0,0,0,0,130,0,0,1420,209,0,0,24,44,379,0,384,637
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Sagenomella;s__verticillata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,146,335,0,83,248,82,34
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__dimitica",0,0,0,0,0,0,0,0,2,0,0,0,1037,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia;s__peltigerae",0,5,0,0,0,0,925,0,47,0,28,30,33,0,0,0,0,0,0,0,5,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__sublilacina",0,0,0,10,0,0,6,0,0,0,986,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscypha;s__finlandica",0,0,2,0,0,0,0,64,176,86,97,140,417,0,24,5,0,0,53,334,47,481,159,998
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__subspirilliferum",29,0,662,253,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;unidentified;unidentified;unidentified",32,3,660,0,36,612,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;unidentified",113,68,207,109,72,414,653,19,99,73,37,0,0,48,9,86,60,39,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;unidentified;unidentified;unidentified",193,26,164,167,57,98,524,164,513,14,176,122,12,6,83,69,41,111,5,0,7,18,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__badioincrustata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,148,234,192,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__subnudipes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649,0,24,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;unidentified",42,597,265,159,142,233,208,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Membranomyces;unidentified",0,166,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5,44,30,0,9,0,22,873
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascobolaceae;g__Ascobolus;unidentified",0,37,192,9,142,957,0,0,0,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Cistella;unidentified",0,0,0,0,2,0,2,0,0,30,57,0,44,144,32,7,234,311,0,0,0,48,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__delica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,0,68,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;unidentified;unidentified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,894
"k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__terricola",51,45,48,49,34,31,6,6,0,45,64,2,9,29,36,178,10,28,61,26,32,60,0,42
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellus;s__cinereus",0,0,0,0,0,0,0,0,0,0,0,0,846,0,0,0,0,0,0,0,17,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__hamatum",44,107,181,209,131,190,63,42,21,23,99,71,41,18,8,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__chaetospira",49,9,58,81,31,147,42,0,0,14,45,10,203,86,158,86,135,47,105,40,62,30,74,49
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotium;s__hygrophilum",147,0,177,0,974,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Pertusariales;f__Pertusariaceae;g__Varicellaria;unidentified",0,0,0,172,6,7,150,13,134,505,166,149,756,67,145,45,287,110,20,85,29,13,6,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;unidentified;unidentified",0,3,7,16,42,0,0,15,550,33,349,8,73,0,65,89,1051,71,0,1012,207,327,203,314
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__lateritia",0,0,0,0,0,0,0,31,0,952,44,0,0,0,59,0,0,0,59,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__majus",0,0,0,0,19,0,0,0,0,0,96,83,26,594,77,26,16,50,0,24,126,51,32,35
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Trichocladium;unidentified",131,143,170,76,0,47,75,0,44,0,64,0,0,0,35,0,0,0,0,49,10,0,0,0
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Tuber;s__borchii",0,0,0,0,0,0,0,303,32,92,57,43,0,0,141,53,0,0,20,6,0,17,10,19
"k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;unidentified",0,20,11,864,7,3,6,0,0,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__terrestris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,52,21,179,98,41
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Bimuria;s__novae-zelandiae",11,0,63,0,0,7,237,9,423,5,26,80,8,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Coprinus;s__comatus",0,0,0,6,4,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__decipiens",0,0,0,0,0,0,0,0,0,0,0,0,0,765,319,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;unidentified",0,0,0,0,455,0,0,0,0,0,0,0,495,0,0,0,0,0,0,625,72,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;s__vineae",0,0,0,0,0,0,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara;unidentified",13,15,108,26,373,30,0,0,87,88,57,2,20,55,94,24,89,146,9,24,6,23,3,7
"k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__gamsii",0,71,167,188,236,16,0,0,0,12,35,0,0,0,0,0,0,0,0,25,42,0,21,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Geomyces;s__auratus",22,0,18,0,70,94,0,0,0,0,0,0,8,64,65,71,85,140,6,0,12,22,0,23
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__procaviae",0,0,0,595,0,0,20,15,0,13,51,0,0,0,0,4,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactifluus;s__volemus",0,0,0,0,0,0,0,0,0,25,0,697,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__inamoena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,684
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;unidentified;unidentified;unidentified",69,214,225,137,248,137,470,126,350,39,132,81,93,13,68,250,115,0,58,12,36,5,13,54
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Helvellosebacina;unidentified",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,0,0,39,153,601
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metacordyceps;s__chlamydosporia",81,94,95,49,106,125,16,9,22,7,73,0,0,0,0,12,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;unidentified;unidentified",65,755,16,4,136,32,0,0,14,16,68,518,26,84,3,0,15,0,0,0,0,0,6,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__asterospora",0,0,0,0,106,279,0,8,0,565,0,0,0,0,0,0,0,0,0,994,0,92,61,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Penicillaginaceae;g__Penicillago;s__nodositata",17,34,154,0,174,105,134,70,45,26,276,24,0,35,38,13,51,6,0,0,0,17,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Calloriaceae;g__Polyphilus;unidentified",0,92,27,36,18,34,73,14,28,162,114,33,7,12,15,9,29,9,33,14,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Astraeaceae;g__Astraeus;s__hygrometricus",0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Laburnicola;unidentified",6,0,0,17,21,27,18,453,139,10,21,10,0,0,4,26,0,5,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Pidoplitchkoviella;s__terricola",0,0,0,0,0,0,76,26,20,8,69,401,5,0,16,0,37,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Imperator;s__luteocupreus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__fuscocinerea",0,0,0,0,0,0,0,0,0,0,0,644,0,0,0,0,0,0,0,0,135,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Atractosporales;f__Conlariaceae;g__Conlarium;unidentified",30,78,30,6,472,384,136,12,35,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__incrustans",0,0,0,0,0,0,0,3,0,158,930,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Podila;s__minutissima",2,0,0,8,35,16,0,5,0,0,0,0,57,0,45,36,113,38,65,99,180,84,69,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae;g__Bovista;s__plumbea",0,119,132,132,51,137,0,0,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__azurea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,119,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Arnium;unidentified",0,0,0,41,0,15,0,10,517,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__floridana",12,0,0,0,0,0,0,0,0,0,0,0,65,223,52,25,87,116,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Polyschema;unidentified",359,117,23,159,22,91,0,241,15,0,0,11,5,0,0,0,0,0,8,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Suillellus;s__queletii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,16,1073
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__globosum",0,350,88,16,0,75,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__canescens",17,43,98,52,15,69,37,12,43,24,40,12,0,16,25,17,19,14,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__graveolens",146,0,0,0,137,440,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,93,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;unidentified",0,0,0,0,131,16,0,98,0,305,29,14,0,0,486,138,159,0,21,556,4,4,83,743
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Bombardiaceae;g__Ramophialophora;unidentified",0,7,130,76,97,136,0,0,5,8,71,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__decipiens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,243,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Hymenogaster;unidentified",0,2,82,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,472,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__pantherina",0,0,0,0,0,0,0,0,0,0,0,0,0,8,82,14,7,16,0,79,189,67,72,163
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__fraudans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,5,723
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__clypeatum",0,0,0,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Latoruaceae;unidentified;unidentified",384,206,722,165,4,115,5,57,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Leucoinocybe;unidentified",928,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales;f__Myrmecridiales_fam_Incertae_sedis;g__Atractospora;unidentified",0,0,82,59,140,527,0,0,0,18,39,2,0,0,0,2,0,0,0,7,0,0,0,3
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Vaginatispora;unidentified",14,0,0,0,0,0,380,369,384,0,0,72,13,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;unidentified",31,51,21,62,54,25,627,83,20,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormiella;s__intermedia",11,84,111,412,273,11,142,0,0,0,54,0,2,0,0,0,0,4,7,0,0,0,3,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;unidentified;unidentified",0,0,0,0,28,27,0,16,269,53,42,0,44,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Phlegmacium;s__scaurocaninum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__umbrinella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactifluus;s__piperatus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0,0
"k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;unidentified",0,140,10,153,584,189,91,18,95,52,33,0,58,0,3,20,0,0,187,138,61,46,99,186
"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Rasamsonia;unidentified",0,0,0,0,0,0,282,62,76,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__violeipes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Pseudosigmoidea;unidentified",13,31,19,14,48,28,0,0,0,9,30,0,170,227,3,0,0,32,0,0,0,5,0,2
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Xerocomus;s__subtomentosus",0,0,0,0,0,0,0,0,0,0,0,0,0,4,425,22,0,3,0,0,3,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__pseudorubens",0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;unidentified;unidentified",10,178,144,37,0,19,516,80,37,31,9,29,0,0,0,0,0,0,0,9,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Bankeraceae;g__Boletopsis;unidentified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,431,0,5,0
"k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;unidentified;unidentified;unidentified",47,78,200,65,8,15,230,36,75,8,26,15,0,0,0,0,0,4,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Macrophomina;s__phaseolina",0,4,84,88,6,0,18,24,111,0,38,64,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__minutula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,0,0,0
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Geopora;s__clausa",0,0,0,0,0,0,467,105,314,0,0,213,47,0,36,45,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;unidentified;unidentified",0,0,0,0,424,5,0,3,0,0,0,0,0,0,0,0,0,0,0,50,0,0,5,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnum;unidentified",358,0,0,0,50,10,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;unidentified;unidentified",0,0,0,0,0,0,4,0,0,0,187,108,42,40,29,20,60,73,0,0,49,11,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Neocosmospora;s__rubicola",0,89,61,146,40,75,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Enterocarpus;s__grenotii",25,30,100,137,60,59,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Hymenoscyphus;unidentified",30,48,113,8,147,31,0,4,0,11,5,0,0,0,0,0,0,0,0,0,0,14,0,4
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Pisolithaceae;g__Pisolithus;s__arhizus",0,0,0,0,0,0,0,57,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__zychae",103,82,176,187,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__minimispora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,175,18
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Tuber;s__gennadii",0,0,0,0,0,0,1101,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__pallidocastanea",0,0,0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Lecythophora;unidentified",46,32,56,29,131,81,0,0,50,86,0,19,0,0,0,0,0,4,0,0,0,0,0,0
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Coleophoma;unidentified",132,67,6,140,203,24,0,0,9,65,10,0,16,0,8,27,5,76,93,37,122,37,94,38
"k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Tausonia;s__pullulans",0,0,0,4,11,3,5,13,38,60,82,126,0,0,0,0,0,0,0,36,5,0,9,4
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Hymenogaster;s__griseus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,391
"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Podospora;unidentified",0,0,0,0,0,0,59,0,0,0,0,0,4,66,105,96,8,176,0,18,0,13,26,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;s__atra",0,0,15,0,220,166,0,11,0,0,0,25,42,0,0,0,0,0,0,71,195,0,0,0
"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tarzettaceae;g__Tarzetta;unidentified",0,0,0,0,0,7,4,0,0,194,178,0,0,0,49,0,6,0,28,125,0,8,0,65
"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscypha;unidentified",0,0,22,5,26,16,74,0,0,145,141,0,19,31,87,142,0,46,17,205,106,267,48,23
"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Saccotheciaceae;g__Aureobasidium;s__pullulans",0,0,0,337,6,0,0,0,13,0,0,0,6,0,0,12,0,4,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__persimilis",0,0,0,0,0,0,0,312,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
